Date,ADA,ALGO,ANKR,ATOM,BAND,BAT,BNB,BTC,BUSD,CELR,CHZ,COS,DASH,DENT,DOCK,DOGE,DUSK,ENJ,EOS,ETC,ETH,FET,FTM,FUN,HBAR,HOT,ICX,IOST,LINK,LTC,MATIC,MTL,NEO,NULS,OMG,ONE,ONG,ONT,PERL,QTUM,REN,RVN,TFUEL,THETA,TOMO,TRX,VET,WAN,WAVES,WIN,XLM,XMR,XRP,XTZ,ZEC,ZIL,ZRX
2019-12-17,0.03168,0.2187,0.001573,3.64,0.233,0.1548,12.381,6623.82,1.0012,0.00336,0.007103,0.01024,41.17,0.0001558,0.006606,0.0019772,0.0335,0.07604,2.1948,3.469,121.88,0.05052,0.00987,0.002992,0.0184,0.0005825,0.1096,0.004599,1.7598,36.92,0.01208,0.2423,7.882,0.2393,0.5914,0.00403,0.0901,0.5203,0.01795,1.53,0.02908,0.02068,0.002342,0.09478,0.462,0.01245,0.004644,0.1854,0.8858,9.88e-05,0.04331,45.04,0.1831,1.543,27.73,0.00441,0.1782
2019-12-18,0.03437,0.2447,0.001678,4.265,0.2508,0.1683,13.6158,7277.83,0.9992,0.00362,0.007633,0.01139,44.47,0.0001656,0.007349,0.0020483,0.0368,0.07718,2.4597,3.7645,132.78,0.04886,0.01077,0.003275,0.0194,0.0006592,0.1202,0.005168,1.8703,40.79,0.0127,0.2605,8.78,0.2569,0.6587,0.00445,0.107,0.556,0.01989,1.677,0.03216,0.02252,0.002635,0.10129,0.5489,0.01336,0.005309,0.1922,0.8666,0.0001049,0.04655,47.76,0.19573,1.5839,29.3,0.00513,0.2011
2019-12-19,0.03303,0.2297,0.001659,4.266,0.2455,0.167,13.3441,7150.3,1.0003,0.00371,0.008216,0.01129,42.76,0.0001625,0.007527,0.0020205,0.043,0.07761,2.4507,3.7268,128.1,0.05169,0.01031,0.003266,0.01809,0.0006544,0.1172,0.005083,1.805,39.65,0.01314,0.2502,8.585,0.2487,0.6324,0.00464,0.1104,0.5407,0.02026,1.66,0.03142,0.02282,0.002563,0.10679,0.6051,0.01297,0.00505,0.1911,0.8846,9.75e-05,0.04519,47.45,0.1878,1.5008,28.52,0.00492,0.1873
2019-12-20,0.03391,0.2399,0.001664,4.31,0.2576,0.1696,13.5,7187.83,1.0,0.00384,0.008249,0.01157,43.25,0.0001624,0.00755,0.0020273,0.0414,0.07721,2.4849,4.0541,128.19,0.05374,0.01071,0.003332,0.01883,0.0006509,0.1186,0.005634,1.9182,40.17,0.01557,0.2535,8.601,0.2517,0.6529,0.0049,0.1072,0.5487,0.02067,1.658,0.03189,0.02374,0.002661,0.10506,0.5693,0.01336,0.005395,0.1886,0.8574,9.59e-05,0.04619,46.64,0.19521,1.6045,28.36,0.00505,0.192
2019-12-21,,0.24,0.001584,4.057,0.2581,0.1657,13.2933,7132.75,0.9997,0.00396,0.008195,0.0113,42.64,0.0001629,0.007836,0.00204,0.042,0.07715,2.4421,4.086,126.99,0.05012,0.01036,0.003196,0.01827,0.0006432,0.1199,0.00532,1.8575,39.67,0.01798,0.2498,8.503,0.2393,0.6479,0.00508,0.1028,0.5389,0.02049,1.619,0.0319,0.0227,0.002643,0.09923,0.6018,0.01352,0.005316,0.1789,0.9152,9.44e-05,0.04539,44.97,0.19143,1.4709,28.32,0.00483,0.1917
2019-12-22,0.03436,0.247,0.001605,4.257,0.2524,0.173,13.7798,7501.44,0.9993,0.00399,0.007869,0.01154,44.16,0.0001697,0.007485,0.0020808,0.0405,0.08134,2.5344,4.1929,132.09,0.04996,0.01016,0.003222,0.01854,0.0006622,0.1247,0.005433,1.9181,41.82,0.01614,0.254,8.88,0.2451,0.6512,0.00511,0.1043,0.557,0.02054,1.682,0.03274,0.02357,0.002709,0.09692,0.5603,0.01489,0.005514,0.1773,0.8641,9.71e-05,0.04723,47.34,0.19649,1.464,29.09,0.00494,0.1915
2019-12-23,0.03312,0.2403,0.0016,4.298,0.2447,0.1627,13.2998,7317.09,1.0005,0.00364,0.007643,0.01055,42.91,0.0001669,0.007216,0.002051,0.0403,0.07709,2.5136,3.9901,127.8,0.04919,0.01005,0.003074,0.01562,0.000641,0.1188,0.005153,1.8629,40.56,0.01508,0.24,8.558,0.2377,0.6305,0.00486,0.101,0.5223,0.02095,1.612,0.03304,0.02275,0.002526,0.0898,0.5699,0.01378,0.005917,0.1743,0.8644,9.59e-05,0.04488,47.18,0.18953,1.5155,28.29,0.00471,0.1833
2019-12-24,0.03388,0.2306,0.001598,4.389,0.2482,0.1651,13.3369,7255.77,1.001,0.00374,0.007833,0.01055,41.64,0.0001672,0.007351,0.0020184,0.0449,0.07813,2.542,3.9346,127.75,0.04847,0.011,0.003272,0.01512,0.0006429,0.119,0.005189,1.8435,40.34,0.01613,0.2454,8.695,0.2389,0.6203,0.00488,0.1044,0.5223,0.02304,1.603,0.03469,0.0232,0.002512,0.09245,0.5762,0.01354,0.005974,0.1751,0.8547,9.47e-05,0.04501,45.82,0.19077,1.4825,28.06,0.00471,0.1834
2019-12-25,0.03334,0.2275,0.001573,4.255,0.2403,0.1603,13.0666,7204.63,1.0015,0.00363,0.007566,0.01029,40.74,0.0001677,0.007159,0.00204,0.0423,0.07521,2.4801,4.0403,125.09,0.04577,0.0102,0.003172,0.01474,0.0006274,0.1207,0.005027,1.7826,40.08,0.01564,0.2451,8.601,0.2303,0.6079,0.00475,0.1014,0.5122,0.02127,1.587,0.03239,0.02222,0.002454,0.09063,0.6502,0.01321,0.005848,0.1771,0.8512,9.37e-05,0.04436,45.99,0.18852,1.4016,27.37,0.00462,0.1815
2019-12-26,0.03416,0.2397,0.001614,4.564,0.2388,0.165,13.1414,7202.0,1.0016,0.00363,0.007635,0.00995,39.89,0.0001655,0.007048,0.0020245,0.045,0.07577,2.5169,4.49,125.58,0.04496,0.01031,0.003182,0.01464,0.0006349,0.1195,0.005068,1.8539,40.01,0.01566,0.2408,8.525,0.2278,0.6128,0.00484,0.1016,0.5149,0.0209,1.589,0.03236,0.02195,0.002591,0.08696,0.6429,0.01335,0.005485,0.1733,0.8906,9.34e-05,0.04468,45.31,0.18923,1.3684,27.61,0.00459,0.1811
2019-12-27,0.0329,0.2295,0.001595,4.506,0.2451,0.1697,13.2888,7254.74,1.0013,0.00368,0.00769,0.00968,39.63,0.0001654,0.007244,0.0020277,0.047,0.07501,2.5712,4.5117,126.29,0.04425,0.01113,0.003248,0.01415,0.000636,0.1196,0.005022,1.8751,40.95,0.01518,0.244,8.723,0.2696,0.6251,0.0048,0.1001,0.5197,0.02131,1.611,0.03267,0.02228,0.002549,0.08535,0.5928,0.01323,0.005665,0.1723,0.8998,9.35e-05,0.04584,45.11,0.19003,1.38,27.62,0.00471,0.1854
2019-12-28,0.03365,0.2327,0.001547,4.398,0.2509,0.1857,13.6779,7316.14,1.0026,0.00371,0.007526,0.00966,41.78,0.0001652,0.00729,0.0020458,0.0473,0.08062,2.6283,4.4137,128.11,0.0453,0.01183,0.003202,0.0143,0.0006454,0.118,0.005092,1.8746,42.83,0.01494,0.2438,8.766,0.2517,0.6235,0.00478,0.0996,0.531,0.02249,1.627,0.03145,0.02254,0.002478,0.0891,0.5668,0.01348,0.005666,0.1702,1.0371,9.18e-05,0.04589,45.43,0.1932,1.3281,28.16,0.00469,0.185
2019-12-29,,0.2317,0.001548,4.253,0.2437,0.1918,14.104,7388.24,1.0011,0.00375,0.007234,0.00943,44.54,0.0001674,0.007017,0.0020329,0.0449,0.08172,2.6859,4.6434,134.36,0.04297,0.01143,0.003229,0.01308,0.0006471,0.1182,0.005057,1.8976,43.08,0.01474,0.2449,9.201,0.2463,0.6373,0.00479,0.1013,0.5447,0.02191,1.666,0.03103,0.02278,0.002476,0.0872,0.5088,0.0137,0.005576,0.172,1.0001,9.3e-05,0.04619,46.5,0.19653,1.3114,29.14,0.00471,0.197
2019-12-30,0.03344,0.2253,0.001488,4.166,0.2313,0.1885,13.8597,7246.0,1.0031,0.00367,0.006724,0.00956,42.26,0.0001623,0.006957,0.0020264,0.0438,0.0825,2.6263,4.6243,131.59,0.0406,0.01135,0.00319,0.01111,0.000638,0.1156,0.004841,1.8243,42.38,0.01427,0.2412,8.943,0.2393,0.6151,0.00468,0.0993,0.5262,0.02125,1.631,0.03153,0.02239,0.002427,0.0904,0.5044,0.0133,0.005427,0.1731,1.0324,9.3e-05,0.04552,46.17,0.19326,1.3297,28.35,0.00456,0.1883
2019-12-31,0.03285,0.2168,0.001442,4.227,0.2225,0.1803,13.7161,7195.23,1.0033,0.00355,0.007043,0.00928,41.16,0.0001587,0.007988,0.0020135,0.0434,0.08043,2.5833,4.4945,129.16,0.0371,0.01086,0.003168,0.01024,0.0006257,0.1139,0.004676,1.7673,41.3,0.01379,0.2295,8.678,0.2221,0.6058,0.00457,0.0951,0.5185,0.02099,1.612,0.03099,0.02295,0.002369,0.08684,0.4403,0.0133,0.005242,0.1718,1.0089,9.23e-05,0.04495,44.69,0.19295,1.3533,27.54,0.00447,0.1815
2020-01-01,0.03348,0.2201,0.001439,4.38,0.237,0.1962,13.7184,7200.85,1.0033,0.00362,0.006923,0.00948,41.84,0.0001579,0.007755,0.0020245,0.0426,0.07963,2.6039,4.5035,130.77,0.03832,0.01058,0.003327,0.01035,0.0006275,0.1146,0.004817,1.8111,41.62,0.01496,0.2277,8.85,0.2308,0.6214,0.00466,0.0956,0.5275,0.02064,1.603,0.032,0.0227,0.002383,0.08656,0.4458,0.01322,0.005358,0.1758,1.0446,9.3e-05,0.04529,45.82,0.19305,1.37,28.07,0.00454,0.1825
2020-01-02,0.03269,0.2139,0.001397,4.096,0.2189,0.1827,13.0105,6965.71,1.0028,0.0034,0.006719,0.00883,40.04,0.0001586,0.007071,0.0019951,0.0385,0.07371,2.4593,4.2283,127.19,0.03642,0.01025,0.003293,0.01001,0.0006035,0.1096,0.004605,1.7366,39.43,0.01467,0.2156,8.462,0.2207,0.595,0.0047,0.095,0.5037,0.02045,1.533,0.03476,0.02299,0.002297,0.08443,0.4195,0.01284,0.005094,0.1732,0.9459,8.85e-05,0.04361,45.5,0.1875,1.2428,27.02,0.00438,0.1752
2020-01-03,0.03417,0.2272,0.001407,4.237,0.2318,0.1865,13.6474,7344.96,1.0011,0.00355,0.007151,0.0093,43.92,0.0001647,0.00733,0.0020236,0.039,0.078,2.6396,4.5768,134.35,0.03906,0.01035,0.003348,0.01035,0.0006794,0.1142,0.004819,1.804,42.23,0.01512,0.2226,8.888,0.2284,0.6248,0.00478,0.0995,0.5278,0.02214,1.629,0.03556,0.023,0.002403,0.08771,0.4286,0.01344,0.005327,0.1795,0.9526,9.11e-05,0.04566,50.93,0.19338,1.2785,28.41,0.00454,0.1821
2020-01-04,0.03434,0.2352,0.001417,4.25,0.2308,0.1883,13.8092,7354.11,1.0012,0.00355,0.00768,0.0093,46.19,0.0001668,0.007299,0.0020579,0.0391,0.0772,2.6481,4.7598,134.2,0.04027,0.01068,0.003209,0.01111,0.0006796,0.1139,0.004869,1.8242,42.78,0.01484,0.2327,9.077,0.2337,0.6246,0.00475,0.0981,0.5316,0.02238,1.642,0.03528,0.02291,0.002429,0.09394,0.4695,0.01344,0.00562,0.1773,0.9458,9.11e-05,0.04565,50.37,0.19305,1.2557,29.91,0.00461,0.1864
2020-01-05,0.0346,0.2294,0.00141,4.2,0.2321,0.1874,14.0532,7358.75,1.0011,0.00349,0.007869,0.00909,51.17,0.0001639,0.007235,0.0020696,0.0396,0.07637,2.6865,4.8784,135.37,0.03847,0.01051,0.003169,0.01157,0.0006708,0.1135,0.004916,1.7957,43.3,0.01483,0.2288,9.02,0.234,0.6367,0.00466,0.0998,0.5483,0.02262,1.631,0.03527,0.02326,0.002412,0.09421,0.443,0.01353,0.005465,0.1759,0.8872,9.23e-05,0.04544,53.69,0.19453,1.2545,30.81,0.00463,0.1861
2020-01-06,0.03732,0.2427,0.00144,4.111,0.2398,0.1915,14.9471,7758.0,1.0001,0.00356,0.007613,0.00929,56.57,0.000164,0.007357,0.0021344,0.039,0.07578,2.8506,5.0333,144.15,0.03949,0.01076,0.003093,0.01103,0.000703,0.1248,0.00512,1.9374,45.8,0.01554,0.2301,9.757,0.2456,0.6864,0.00476,0.1024,0.5831,0.02361,1.747,0.04022,0.0241,0.002461,0.09987,0.4508,0.01472,0.00573,0.1802,0.8949,9.5e-05,0.05046,58.91,0.2231,1.3047,32.86,0.00489,0.1958
2020-01-07,0.037,0.2303,0.001384,4.075,0.2298,0.1922,15.0226,8145.28,0.9993,0.00347,0.007514,0.00917,54.62,0.0001611,0.007203,0.002175,0.0379,0.073,2.8459,4.8344,142.8,0.0372,0.01035,0.002992,0.0106,0.0006815,0.1201,0.00496,2.1033,46.3,0.01509,0.2294,9.801,0.23,0.6706,0.00455,0.0997,0.5636,0.02261,1.735,0.03874,0.02471,0.002382,0.09608,0.4411,0.01434,0.005578,0.1701,0.8853,9.34e-05,0.04839,58.36,0.21335,1.2929,32.24,0.00481,0.1878
2020-01-08,0.03631,0.2284,0.001377,3.995,0.227,0.1828,14.5334,8055.98,1.0009,0.00339,0.007105,0.00887,52.42,0.0001587,0.007392,0.0020886,0.0364,0.0754,2.7751,4.9521,140.72,0.03686,0.01013,0.00284,0.01022,0.0006721,0.1171,0.004716,2.1892,45.35,0.01499,0.225,9.448,0.2251,0.6603,0.0046,0.1016,0.5538,0.022,1.683,0.04012,0.02417,0.002511,0.09873,0.4588,0.01402,0.005492,0.1742,0.851,8.87e-05,0.04768,59.44,0.2075,1.3307,30.88,0.00469,0.2133
2020-01-09,0.03616,0.2222,0.001321,4.245,0.232,0.1851,14.3978,7817.76,1.0007,0.00332,0.006938,0.00875,50.54,0.0001565,0.007251,0.0021282,0.036,0.07193,2.7432,5.1848,137.74,0.0374,0.01009,0.002759,0.01009,0.000671,0.1167,0.004766,2.1886,44.74,0.01459,0.2172,9.387,0.226,0.6373,0.00458,0.0991,0.5387,0.02154,1.634,0.04094,0.02335,0.002395,0.09294,0.4264,0.01398,0.005319,0.1678,0.8231,9.06e-05,0.04718,58.68,0.20373,1.2811,30.83,0.00459,0.2058
2020-01-10,,0.226,0.001329,4.27,0.2329,0.1876,15.07,8197.02,1.0005,0.00327,0.006829,0.0087,56.88,0.0001617,0.007265,0.0021973,0.0355,0.073,2.9866,5.36,144.84,0.03619,0.01032,0.002844,0.01052,0.0006865,0.1188,0.005095,2.2257,49.06,0.01486,0.2154,9.862,0.2279,0.6559,0.00463,0.0996,0.5665,0.022,1.734,0.04596,0.024,0.002402,0.09509,0.4333,0.01469,0.005454,0.1709,0.8244,9.16e-05,0.04802,58.42,0.21284,1.3064,33.69,0.00469,0.2026
2020-01-11,0.03678,0.2264,0.001342,4.264,0.233,0.1886,14.9177,8020.01,1.0006,0.00333,0.00699,0.00848,63.46,0.00016,0.007392,0.0021754,0.0355,0.0721,2.9901,5.5704,142.38,0.03779,0.01007,0.002821,0.01131,0.00067,0.1202,0.004983,2.2734,49.3,0.01479,0.2153,9.696,0.2339,0.6701,0.00462,0.1039,0.583,0.02216,1.74,0.0458,0.02385,0.002403,0.09437,0.4281,0.0146,0.005526,0.1674,0.8561,9.19e-05,0.04825,58.25,0.21121,1.3041,34.88,0.00465,0.2064
2020-01-12,0.03792,0.2283,0.001333,4.253,0.2432,0.1902,15.3366,8184.98,1.0006,0.00346,0.007008,0.00842,66.19,0.0001613,0.007298,0.0021963,0.0361,0.07214,3.2107,5.5765,146.54,0.03987,0.01017,0.002859,0.01095,0.0006813,0.1215,0.005361,2.2383,51.43,0.01496,0.221,10.271,0.2382,0.6943,0.00464,0.105,0.6165,0.022,1.754,0.04452,0.02399,0.002452,0.09589,0.459,0.01503,0.005523,0.1691,0.8447,9.28e-05,0.04905,59.19,0.21539,1.3072,35.52,0.00478,0.2182
2020-01-13,0.03682,0.227,0.001311,4.245,0.2349,0.1867,15.1736,8110.34,1.0007,0.00352,0.006868,0.00848,69.43,0.0001619,0.007053,0.0021704,0.0401,0.07174,3.1049,5.4677,143.58,0.04063,0.00989,0.002851,0.01052,0.000674,0.1229,0.005108,2.1901,49.6,0.01548,0.2179,10.0,0.2348,0.6669,0.00477,0.1027,0.6061,0.02239,1.701,0.04609,0.02361,0.002456,0.09703,0.5019,0.01464,0.005407,0.1703,0.86,9.08e-05,0.04813,57.72,0.21134,1.2743,38.32,0.00467,0.2102
2020-01-14,,0.2296,0.001332,4.53,0.2513,0.2144,16.6371,8810.01,0.9999,0.00344,0.007129,0.00838,89.28,0.000171,0.007218,0.0023581,0.0387,0.07253,3.81,6.7895,165.64,0.03899,0.00944,0.002834,0.01028,0.0007056,0.1394,0.005758,2.3751,58.39,0.01564,0.219,11.204,0.2461,0.735,0.0049,0.1132,0.6759,0.02155,1.915,0.04384,0.02478,0.002572,0.10598,0.4715,0.01677,0.005994,0.1768,0.8637,9.57e-05,0.0528,62.55,0.23464,1.3248,43.83,0.00507,0.238
2020-01-15,,0.2474,0.001318,4.573,0.2405,0.2204,17.6655,8821.41,1.0014,0.00359,0.007169,0.00822,133.6,0.0001839,0.007284,0.0023669,0.0382,0.076,3.7675,7.9911,166.4,0.04001,0.00961,0.002936,0.01042,0.0007118,0.143,0.005815,2.3953,58.16,0.01639,0.246,11.412,0.2584,0.7959,0.00504,0.1149,0.6991,0.022,1.974,0.0465,0.02685,0.002567,0.10438,0.4819,0.01729,0.006003,0.1844,0.896,0.0001,0.0548,68.47,0.23367,1.3453,54.97,0.00523,0.2459
2020-01-16,,0.2414,0.001303,5.097,0.2433,0.2177,17.0333,8720.01,1.0015,0.00351,0.00712,0.00787,127.45,0.0001711,0.007351,0.0023276,0.0381,0.08131,3.8376,8.414,164.21,0.03962,0.00959,0.002953,0.0116,0.0006959,0.1455,0.005884,2.4925,57.56,0.01614,0.2816,11.271,0.2585,0.7749,0.00493,0.1116,0.7127,0.0218,1.932,0.04374,0.02631,0.002584,0.10368,0.4638,0.01734,0.005885,0.186,0.8809,9.63e-05,0.05367,65.63,0.229,1.4936,50.8,0.00514,0.2474
2020-01-17,0.0449,0.262,0.001334,5.015,0.2417,0.2284,18.0724,8913.28,1.002,0.00366,0.007576,0.00818,113.04,0.0001769,0.007469,0.0024868,0.04,0.08039,3.9038,9.4792,169.85,0.0422,0.01004,0.002993,0.01173,0.0007304,0.1527,0.006125,2.7006,61.02,0.0187,0.281,11.848,0.2692,0.885,0.00518,0.1156,0.7136,0.02204,2.092,0.04521,0.02802,0.002598,0.11193,0.4845,0.01758,0.006392,0.1923,0.9,0.0001009,0.06072,68.95,0.23921,1.477,61.54,0.00544,0.2547
2020-01-18,0.04489,0.2585,0.001336,4.625,0.2414,0.2231,17.8088,8915.96,1.0009,0.00367,0.007594,0.00826,101.15,0.0001762,0.007518,0.0025115,0.0395,0.07721,3.8049,8.2944,174.14,0.04109,0.01002,0.003005,0.0119,0.0007145,0.1532,0.005849,2.7709,59.32,0.01748,0.2648,11.876,0.2754,0.8392,0.00506,0.1128,0.6881,0.0213,2.035,0.04462,0.02736,0.002591,0.10876,0.4757,0.01766,0.006239,0.197,0.8783,0.0001085,0.06149,67.0,0.24357,1.4806,51.16,0.00528,0.2455
2020-01-19,0.042,0.24,0.001308,4.516,0.2379,0.2139,17.388,8701.7,1.0013,0.00337,0.007079,0.00785,104.92,0.0001713,0.007349,0.0023982,0.038,0.07361,3.6115,8.5268,166.79,0.03771,0.00958,0.002903,0.01085,0.0006752,0.1462,0.005483,2.6212,57.6,0.01643,0.2506,11.245,0.2618,0.7998,0.0048,0.1069,0.6542,0.0206,1.931,0.04259,0.02624,0.00246,0.1126,0.4558,0.01665,0.005862,0.1814,0.8889,9.59e-05,0.06004,65.17,0.23558,1.4267,51.56,0.00511,0.2312
2020-01-20,0.04378,0.237,0.001261,4.505,0.2352,0.2226,17.3235,8642.35,1.0017,0.00328,0.007307,0.00795,109.91,0.0001691,0.00741,0.002376,0.0371,0.0758,3.62,8.6347,166.87,0.03734,0.00947,0.002899,0.01053,0.0006756,0.1511,0.005363,2.688,57.19,0.01685,0.2543,11.114,0.2635,0.7829,0.00498,0.1043,0.6535,0.02072,1.923,0.04148,0.02612,0.002579,0.10998,0.4564,0.01661,0.005814,0.1898,0.8673,9.74e-05,0.06274,64.96,0.23314,1.5929,53.68,0.0051,0.2316
2020-01-21,0.04602,0.2482,0.001271,4.64,0.2399,0.2203,18.1166,8736.03,1.0018,0.00329,0.007419,0.0087,110.5,0.0001707,0.007393,0.0023673,0.0384,0.07661,3.6527,8.943,169.49,0.03802,0.0096,0.002909,0.01045,0.0006651,0.157,0.005409,2.6716,57.57,0.01713,0.2518,11.226,0.2704,0.838,0.00493,0.1062,0.6628,0.02196,1.95,0.04226,0.02657,0.002514,0.11136,0.469,0.01732,0.005964,0.1896,0.8723,9.79e-05,0.06279,65.87,0.23726,1.536,53.26,0.00512,0.2415
2020-01-22,0.04575,0.247,0.001261,4.657,0.2476,0.2186,17.8344,8682.36,1.0029,0.0033,0.007609,0.00948,107.8,0.0001689,0.007212,0.0023434,0.0383,0.07815,3.654,9.3457,168.07,0.03952,0.00954,0.002918,0.01082,0.0006688,0.1564,0.005462,2.6426,58.33,0.01708,0.2463,11.247,0.2757,0.8165,0.00489,0.107,0.6688,0.0254,1.994,0.04202,0.02671,0.002515,0.119,0.4824,0.01743,0.005863,0.1849,0.8862,0.0001037,0.06136,65.0,0.23733,1.5937,52.21,0.00519,0.2425
2020-01-23,0.04318,0.2356,0.001226,4.463,0.2365,0.2075,17.0524,8404.52,1.0023,0.00324,0.007173,0.00835,102.72,0.0001674,0.007133,0.0022514,0.0372,0.08656,3.5706,8.4421,162.81,0.03775,0.00932,0.002859,0.01017,0.0006333,0.1495,0.005258,2.4698,54.52,0.01605,0.2355,10.621,0.2575,0.7638,0.00522,0.1087,0.6386,0.0251,1.89,0.04041,0.02558,0.002492,0.10858,0.4481,0.01628,0.005607,0.1838,0.8726,0.0001019,0.05833,62.55,0.22586,1.5591,49.6,0.00496,0.2283
2020-01-24,0.04495,0.2316,0.001235,4.488,0.2339,0.2077,17.1148,8439.0,1.0018,0.00323,0.006983,0.00881,100.11,0.000169,0.007149,0.0022698,0.0359,0.08515,3.6345,8.6118,162.54,0.03893,0.0094,0.002823,0.01123,0.0006346,0.1507,0.005196,2.5024,54.38,0.01622,0.2314,10.511,0.2683,0.7754,0.0052,0.104,0.6255,0.0285,1.89,0.04002,0.02584,0.002449,0.10494,0.4484,0.01639,0.00558,0.1921,0.8552,0.0001023,0.05714,61.67,0.22222,1.5144,48.82,0.00494,0.2275
2020-01-25,0.04314,0.234,0.001276,4.39,0.2494,0.2039,16.9555,8340.58,1.0021,0.00338,0.006933,0.00855,101.31,0.0001682,0.007149,0.002251,0.037,0.0882,3.498,8.3966,160.35,0.03989,0.00951,0.002968,0.01208,0.000621,0.155,0.005198,2.4468,53.25,0.01602,0.2441,10.35,0.2624,0.7607,0.0051,0.1037,0.6313,0.0346,1.867,0.04046,0.02592,0.002489,0.10189,0.4446,0.01613,0.005623,0.1953,0.8512,0.0001042,0.05604,61.35,0.21946,1.4947,48.72,0.00494,0.2242
2020-01-26,0.04477,0.2378,0.001272,4.478,0.25,0.2117,17.499,8615.0,1.0021,0.00336,0.006916,0.00862,111.01,0.0001709,0.00729,0.0022854,0.0368,0.08741,3.6486,9.19,167.86,0.03889,0.00965,0.002993,0.01164,0.0006347,0.1738,0.005384,2.5764,56.24,0.01645,0.2449,10.797,0.2684,0.7905,0.00508,0.1054,0.647,0.03325,1.935,0.0415,0.02639,0.0025,0.10222,0.4548,0.01684,0.00573,0.193,0.8718,0.0001035,0.05841,63.97,0.23131,1.5256,53.65,0.00512,0.2305
2020-01-27,0.04796,0.24,0.001311,4.515,0.2478,0.2259,17.67,8907.57,1.0021,0.00331,0.006901,0.00825,112.78,0.0001711,0.007107,0.0023594,0.0363,0.09026,3.9647,10.4161,170.08,0.03892,0.00964,0.002958,0.01131,0.0006521,0.1775,0.005428,2.6055,58.55,0.0169,0.243,11.082,0.2704,0.8074,0.00508,0.1058,0.6852,0.03187,1.997,0.04151,0.02673,0.002574,0.10459,0.4559,0.01713,0.005748,0.1874,0.868,0.0001038,0.05971,65.44,0.23077,1.5207,55.18,0.00511,0.2316
2020-01-28,0.0529,0.2437,0.00131,4.577,0.2453,0.222,18.0662,9374.21,1.0001,0.00334,0.007243,0.00803,115.91,0.0001724,0.006928,0.0024412,0.0364,0.08811,4.0412,11.3697,175.64,0.03767,0.00911,0.002886,0.01149,0.000648,0.186,0.005681,2.6558,60.52,0.01714,0.2469,11.36,0.2733,0.8205,0.00509,0.1083,0.6959,0.03639,2.052,0.04368,0.02736,0.0026,0.10936,0.4317,0.0186,0.0058,0.1869,0.8856,0.0001022,0.06072,67.71,0.23906,1.5508,56.74,0.00531,0.2316
2020-01-29,0.05329,0.2405,0.001308,4.401,0.2327,0.2182,17.9134,9301.53,1.0017,0.00321,0.007277,0.00756,121.97,0.0001617,0.006629,0.0023865,0.0348,0.08978,3.9674,12.2231,173.72,0.03698,0.00876,0.002833,0.01157,0.0006531,0.2112,0.005607,2.7773,59.8,0.01704,0.2374,11.201,0.2717,0.8402,0.00501,0.1157,0.7297,0.0361,2.066,0.04311,0.02693,0.002481,0.10434,0.4221,0.01866,0.005733,0.1924,0.8699,0.0001079,0.06083,70.02,0.23539,1.5698,61.74,0.00552,0.2255
2020-01-30,0.05614,0.2415,0.00129,4.41,0.23,0.2233,18.5555,9513.21,1.0013,0.00326,0.007391,0.00749,121.9,0.000171,0.006828,0.002414,0.0362,0.1006,4.3236,12.2842,184.69,0.0383,0.00878,0.002816,0.01193,0.000638,0.238,0.005599,2.9156,67.98,0.01859,0.2404,11.735,0.2786,0.888,0.00516,0.1244,0.7344,0.04008,2.176,0.04345,0.0277,0.002498,0.10431,0.425,0.0195,0.005687,0.1935,0.8696,0.0001112,0.0628,74.83,0.24376,1.6773,66.3,0.00554,0.2331
2020-01-31,0.0539,0.2474,0.001317,4.397,0.2562,0.2195,18.2644,9352.89,1.0015,0.00327,0.007204,0.00758,115.85,0.0001695,0.007016,0.0023776,0.0364,0.09531,4.1444,11.338,179.99,0.0389,0.00925,0.002898,0.01311,0.0006329,0.2589,0.005674,2.8259,68.0,0.01795,0.2407,11.453,0.2815,0.901,0.00519,0.1429,0.7705,0.0379,2.125,0.04477,0.02746,0.002482,0.10638,0.4693,0.01867,0.005766,0.2262,0.8824,0.0001097,0.0606,72.16,0.23946,1.6564,66.51,0.00593,0.2284
2020-02-01,0.0561,0.2475,0.001375,4.388,0.2498,0.2241,18.2752,9384.61,1.0008,0.00331,0.007441,0.00752,116.7,0.0001704,0.0072,0.002417,0.0363,0.10476,4.1531,11.5282,183.6,0.03862,0.00955,0.002919,0.01339,0.0006448,0.2751,0.005922,2.8378,70.72,0.01829,0.2743,11.422,0.2908,0.9168,0.0052,0.1404,0.7621,0.03585,2.193,0.04459,0.02784,0.002496,0.10527,0.4854,0.01907,0.005997,0.2278,0.9111,0.000112,0.06224,73.22,0.24141,1.749,66.03,0.00601,0.2321
2020-02-02,0.0557,0.2528,0.00138,4.403,0.2525,0.224,18.4333,9331.51,1.001,0.0034,0.007776,0.00741,114.29,0.0001729,0.007167,0.0024406,0.0369,0.1123,4.2145,11.3658,188.44,0.0394,0.00921,0.002916,0.01309,0.0006719,0.3176,0.00609,2.8267,69.93,0.01903,0.2555,12.016,0.3076,0.968,0.00526,0.1419,0.7852,0.03526,2.262,0.04656,0.02846,0.002528,0.10545,0.4917,0.01909,0.006229,0.2529,0.9594,0.0001136,0.06345,74.89,0.25093,1.929,66.36,0.0062,0.2395
